term,estimate,std.error,statistic,p.value,model
OLS + control,89.55464460743576,17.479794814264917,5.1233235606605625,4.3035795842253535e-7,942
OLS + interaction,74.82729766637357,21.090686802042292,3.5478834031676842,4.2523632573008034e-4,942
OLS + quadradic,4.306492197225909,1.3120257722449837,3.2823228692048843,0.0011021481076039141,942
Matching (logit),6.925381809206841,5.511366040369981,1.2565635739813674,0.20891171179845064,942
Matching (logit + quad),6.792345102967114,5.507208343324653,1.2333553916114668,0.2174432001983362,942
Matching (genetic),6.7923451029678645,7.8226439712986,0.868292757268397,0.38691147261824665,942
SVA,14.13595296463022,8.920160345775875,1.5847196033111977,0.11366482993288421,942
RFA,6.865627271223984,3.4650157539543276,1.9814130032132833,0.0480944843360674,942
OLS,696.5085664878532,139.27141765784256,5.001087647423914,7.91388954907962e-7,943
OLS + control,56.933854078431686,18.94998199703421,3.004427871611814,0.0027951047298946825,943
OLS + interaction,16.13410258725716,25.260642259006854,0.6387051612476099,0.5233095660993974,943
OLS + quadradic,6.197518312670056,1.0952750692288236,5.6584126552188305,2.5861886867064704e-8,943
Matching (logit),50.67198255162933,25.50471512355869,1.986769203504008,0.04694797886675625,943
Matching (logit + quad),50.52223998044836,25.507303851305732,1.9806969907508316,0.04762526444521332,943
Matching (genetic),50.40775705445478,36.47968171677445,1.381803641978482,0.17045237979617495,943
SVA,36.07878372912212,6.607014245755268,5.460678967402142,7.498514760185739e-8,943
RFA,7.505548916739259,2.2855009412829284,3.283984172207841,0.0010955143037456754,943
OLS,645.0907420948181,139.60699462639113,4.620762332297002,4.875716751053055e-6,944
OLS + control,106.6879549329606,24.964655750315487,4.2735600282255986,2.3065701797761032e-5,944
OLS + interaction,95.28931592436108,31.81080697633215,2.995501371444558,0.002876989923538243,944
OLS + quadradic,8.672196320217834,1.1719908967906394,7.399542388909022,5.885595193192205e-13,944
Matching (logit),33.889308736447774,13.015800351467279,2.603705329010168,0.009222200848793386,944
Matching (logit + quad),34.0397804130038,13.016269843596506,2.615171690662977,0.008918261321920142,944
Matching (genetic),33.48669440160882,18.591429327949303,1.8011898822252908,0.07457084133760604,944
SVA,33.393064976554975,6.455580121082724,5.172744253843189,3.3490731960784724e-7,944
RFA,13.95546514561291,4.018812148909289,3.47253482584411,5.604696000780521e-4,944
OLS,640.0583859178809,139.30467196131343,4.594665612475888,5.499136848733806e-6,945
OLS + control,112.68736981949823,23.36360370586131,4.8232015590654775,1.8814319855968014e-6,945
OLS + interaction,94.08340331986862,30.823139302266043,3.052362784894913,0.0023922760700561857,945
OLS + quadradic,2.6535192108834265,1.2834907197239227,2.0674237609245787,0.039212338589267565,945
Matching (logit),58.987153977724205,24.223203747769293,2.4351507997019723,0.01488558464154731,945
Matching (logit + quad),58.81434835610985,24.229162886041394,2.427419743419747,0.015206650934350186,945
Matching (genetic),58.8143483561097,34.4861120534733,1.7054502480567728,0.09051728612976875,945
SVA,9.579735119804512,7.449217555626997,1.2860055500148688,0.1990387271394703,945
RFA,-0.022172769975307555,1.819073357188576,-0.012189046630629637,0.990279670089155,945
OLS,395.52380670069476,128.49136977424757,3.0782130145830715,0.0021972790244094154,946
OLS + control,82.1302634835912,26.05773806743007,3.1518569751166146,0.0017202962179606435,946
OLS + interaction,86.53854131751979,30.983098632307826,2.7930886559965042,0.005422541253752043,946
OLS + quadradic,5.36636843396794,1.26592860239174,4.239076693447933,2.6773351999530726e-5,946
Matching (logit),17.42122775293788,10.827071564921312,1.6090433732220828,0.10760685791596712,946
Matching (logit + quad),17.31206296647798,10.828294447781756,1.5987802188020908,0.10986944585755011,946
Matching (genetic),17.312062966478276,15.43523252192729,1.121593921042962,0.26415133075399233,946
SVA,30.56788367772058,6.710764031290708,4.555052678829081,6.593855927597115e-6,946
RFA,2.2022559825957213,2.570861086034246,0.8566219289556688,0.39206586722076386,946
OLS,292.1798171833085,125.31697626312122,2.33152622969321,0.02012361287295454,947
OLS + control,67.72188465278708,19.040380611033232,3.5567505732288054,4.114158485251395e-4,947
OLS + interaction,63.3846361547733,21.41438189865267,2.9599096744772853,0.003224541018960342,947
OLS + quadradic,6.386842640106207,1.1090352673781505,5.7589175276681885,1.4862151061436692e-8,947
Matching (logit),7.2106028820593515,3.2593599365880226,2.2122757296966675,0.0269476190176478,947
Matching (logit + quad),7.244850683540557,3.2648038072704098,2.21907689136081,0.026481493879589695,947
Matching (genetic),7.1710271977197975,4.663665813875802,1.537637447431127,0.1271742687590692,947
SVA,-9.188365260248693,15.60298391018139,-0.5888851333271595,0.5562053421634388,947
RFA,0.20528729384209757,6.656298279710729,0.030841059882763998,0.9754086509054316,947
OLS,493.0724850297323,144.19306762369357,3.4195297537917937,6.787911744919792e-4,948
OLS + control,109.88439227804594,25.9251387154083,4.238526685789243,2.6827407845851457e-5,948
OLS + interaction,104.31146228749361,31.59648858325919,3.3013624919941607,0.001031511929243369,948
OLS + quadradic,3.201958872783014,1.178591082370024,2.7167682843350622,0.006822632946140878,948
Matching (logit),20.587719176390582,16.01093685811555,1.2858534986948733,0.19849419514448707,948
Matching (logit + quad),20.73214776427715,16.009030879835144,1.2950282824671924,0.1953104731173474,948
Matching (genetic),20.510399666342263,22.87083270616646,0.8967928684473402,0.3719833385887297,948
SVA,17.246526399956473,7.341125981782732,2.3493026059972744,0.019198326310568205,948
RFA,1.7672999314733493,3.5319349457308773,0.5003772602350791,0.6170305094386153,948
OLS,384.76281194233343,129.2414018360941,2.977086339796093,0.0030517049850253566,949
OLS + control,66.46971324046919,16.57763003699565,4.00960288606582,7.016123920231163e-5,949
OLS + interaction,57.19138897461464,18.163161993145692,3.1487573031720575,0.0017384835828537675,949
OLS + quadradic,5.204094284609407,1.2256075933257402,4.246134172918975,2.5972947557468065e-5,949
Matching (logit),20.70956109590036,10.355484544598854,1.999864034049659,0.045514947758871604,949
Matching (logit + quad),20.45003199075796,10.357171192630611,1.9744804455205562,0.048327138772920566,949
Matching (genetic),20.45003199075841,14.741054581641013,1.3872841917448393,0.16769294654140882,949
SVA,26.686770188169042,7.340586436762452,3.635509290445625,3.062918513588972e-4,949
RFA,8.17203202391934,2.5235675959277764,3.238285369136282,0.0012827298315337104,949
OLS,480.56506984334806,141.74162658215636,3.390430048189144,7.532724522624517e-4,950
OLS + control,68.59877503931828,19.931508365151817,3.44172522132124,6.267615824711514e-4,950
OLS + interaction,50.82287395289647,22.056956082546968,2.304165350952988,0.021625733574750047,950
OLS + quadradic,4.9974305932808285,1.099809013662617,4.543907652327957,6.9439715603200684e-6,950
Matching (logit),28.344153139691795,16.492278780759197,1.7186317013243584,0.08568145547993787,950
Matching (logit + quad),28.299847405321874,16.492403885310758,1.715932231718362,0.0861744465958166,950
Matching (genetic),28.29984740532209,23.531224302853865,1.2026508710764312,0.23144033259287727,950
SVA,28.191889673541848,7.435315638303635,3.791619756975619,1.6802813197588933e-4,950
RFA,7.947053151333156,3.8517246645877963,2.06324538833142,0.03960704258825805,950
OLS,858.2664778529777,142.209176687611,6.0352397633123225,3.1022511788872824e-9,951
OLS + control,85.6777749982175,19.98794697083547,4.286471998511425,2.18107175320601e-5,951
OLS + interaction,20.17990230832228,27.09032760283149,0.7449117118175075,0.4566779005494246,951
OLS + quadradic,5.650465757508481,1.2129137720154415,4.658588176568702,4.0952601490740076e-6,951
Matching (logit),29.186426166635737,14.517340096984942,2.0104527393897293,0.04438329341865278,951
Matching (logit + quad),29.4229090976202,14.509866587123852,2.0277863287681965,0.042582060256828,951
Matching (genetic),29.21929659588261,20.7648533770082,1.4071515972386088,0.16302859953969254,951
SVA,25.303164594919938,8.777049266174174,2.8828782689457695,0.004110966261436297,951
RFA,7.888684527714593,5.262208879929015,1.4991203708776015,0.13447603710890632,951
OLS,485.72005966282126,124.29145123614114,3.9079120473056705,1.0597075255905024e-4,952
OLS + control,47.75289112281762,16.725786732203545,2.855046036840528,0.004482945138688304,952
OLS + interaction,29.73097069144656,19.614736260704856,1.5157466455976798,0.13022044063273924,952
OLS + quadradic,4.90664615456093,1.1086371652816753,4.42583588952142,1.1821793146889318e-5,952
Matching (logit),12.623958206765558,7.565910525096112,1.668531258054389,0.09521031215136272,952
Matching (logit + quad),12.473127130340286,7.566334620301032,1.648503239187171,0.09924944654798377,952
Matching (genetic),12.062164094152964,10.813001172589702,1.115524164071101,0.2671968480776136,952
SVA,16.373394914741343,6.193505056559005,2.6436395490469002,0.008460602301390811,952
RFA,6.444662757343187,2.3938564294009312,2.692167616316063,0.007337967274022249,952
OLS,559.392166002098,135.34390486293253,4.133116792873782,4.198686086358473e-5,953
OLS + control,56.968120759703886,20.362599890158513,2.7976840416747204,0.005346790625556055,953
OLS + interaction,48.2949588350143,26.08729651895347,1.8512826271563276,0.06472311068892997,953
OLS + quadradic,7.260990040201745,1.2065461368231887,6.017996178181618,3.4351618447412023e-9,953
Matching (logit),8.971818374031084,6.093088383684171,1.472458268955274,0.14089716813514766,953
Matching (logit + quad),8.835343596855939,6.096200480290967,1.4493197238871376,0.14724831536427688,953
Matching (genetic),8.835343596855413,8.682117819030667,1.0176484333682831,0.3109448031215361,953
SVA,39.72654780014756,12.1042852782709,3.282023422850333,0.0011029964251451452,953
RFA,7.827721062228133,5.590357462039368,1.400218342991715,0.16207064109815725,953
OLS,337.54390309984666,142.78557862384847,2.363991562404672,0.01846210537868924,954
OLS + control,96.01075207187961,26.189280580199355,3.6660324355938747,2.7287354935081335e-4,954
OLS + interaction,97.99852940646353,28.667820117967697,3.418415805708313,6.81724513818542e-4,954
OLS + quadradic,7.694183613865878,1.1368806586460618,6.767802368129883,3.700249086803715e-11,954
Matching (logit),-1.1999048472556133,6.293234279178745,-0.1906658474841014,0.8487873975318105,954
Matching (logit + quad),-1.059209108117005,6.296532844758879,-0.16822100896347608,0.866409413696689,954
Matching (genetic),-1.0592091081165405,8.93033230215756,-0.11860802848967184,0.9057596372975553,954
SVA,24.07410298489465,7.798261945889634,3.087111352752623,0.002133764797868379,954
RFA,7.648970788135684,2.068815262451464,3.697271055063639,2.4214221475437e-4,954
OLS,495.9861782736287,127.00750850056859,3.9051720967458254,1.0714234168928337e-4,955
OLS + control,56.01433886097729,17.996633361215192,3.112489860558843,0.0019619966964550205,955
OLS + interaction,34.46938417301737,21.84418645410249,1.577966029792049,0.11521093647465085,955
OLS + quadradic,2.836352342420018,1.0866414424872353,2.610200781527193,0.00932253917885382,955
Matching (logit),27.073854265461065,20.502287313308997,1.320528478199901,0.18665863434951402,955
Matching (logit + quad),27.285974427080564,20.4989382785528,1.3310920817605838,0.1831587140812758,955
Matching (genetic),27.270624651364027,29.287161869376554,0.9311460350099313,0.35404316987565587,955
SVA,33.34495127216167,9.170754573737767,3.6360095566891957,3.05713415908295e-4,955
RFA,8.398059157551295,4.013718214534433,2.092339000565693,0.036913875357761444,955
OLS,809.8178975124757,151.15601963460412,5.357496839822079,1.2919652592213262e-7,956
OLS + control,83.9424864390146,22.93611628008141,3.6598387195967184,2.793755023840747e-4,956
OLS + interaction,18.29764044862165,36.06203331770936,0.5073934763305772,0.612104286054197,956
OLS + quadradic,5.405059515963976,1.3296096246151285,4.065147706439426,5.581026239698832e-5,956
Matching (logit),90.71177185063462,34.495984238475344,2.6296328066343038,0.00854771378261536,956
Matching (logit + quad),90.4056036556071,34.50470721030398,2.6200947918378423,0.008790532863072548,956
Matching (genetic),90.40560365560707,49.123365247642866,1.8403788746933434,0.06833662267126535,956
SVA,9.566228083183434,9.690296000136561,0.9871966845025809,0.32402561299470634,956
RFA,2.8153121320184438,3.38801388993105,0.8309623937450087,0.40639308925060513,956
OLS,546.4260368136834,150.70232862832293,3.6258632616177655,3.176481188447508e-4,957
OLS + control,91.22188644837912,26.779927351563792,3.4063530214562845,7.117331952812988e-4,957
OLS + interaction,69.31413852846065,36.900573782915515,1.8784027298933814,0.06091242112588554,957
OLS + quadradic,4.399261191130669,1.3275244653872098,3.3138833263215988,9.873757937188484e-4,957
Matching (logit),46.70360662483132,25.503587474206405,1.8312563545056557,0.0670622888258096,957
Matching (logit + quad),46.63733108278957,25.504638633818093,1.828582312119114,0.06746220444497801,957
Matching (genetic),46.03284672929466,36.48874521901421,1.2615628861171975,0.2104026140895312,957
SVA,14.720477651663586,8.942152074926376,1.646189589298031,0.10035563105441395,957
RFA,2.249111895179959,3.516384477681662,0.6396092092474454,0.5227208087363879,957
OLS,400.16062529498856,145.77822668657774,2.7449958364175426,0.0062698242348252315,958
OLS + control,61.975925265014396,20.796911957381727,2.980054221127596,0.00302309908665952,958
OLS + interaction,43.43231397564404,23.740578707623875,1.8294547285697171,0.06793164852397313,958
OLS + quadradic,3.8971364370974944,1.23048944017188,3.167143341395214,0.0016342784694185536,958
Matching (logit),31.605408392008343,15.924427346692799,1.9847123983753292,0.04717647860193005,958
Matching (logit + quad),31.40032221004761,15.927842373004312,1.9714109089418919,0.04867689427254736,958
Matching (genetic),30.904650796739286,22.800526944143815,1.3554358139374918,0.1788695321479996,958
SVA,7.197006112352695,6.811684643859918,1.0565677198283259,0.29122118793084695,958
RFA,5.103431896591989,2.3143512308214063,2.205124195768974,0.027901642499667912,958
OLS,496.525418158535,138.2716798536392,3.590940810758269,3.621548763981495e-4,959
OLS + control,87.00069517245925,17.96215107519147,4.8435565878643985,1.706329280917633e-6,959
OLS + interaction,79.57938866196275,19.643805465486516,4.051118750986461,5.915000809082052e-5,959
OLS + quadradic,3.159162993850944,1.2722272356849875,2.48317510051575,0.013351139486634259,959
Matching (logit),16.04550696243813,7.843647036674829,2.0456691749913736,0.04078893048223919,959
Matching (logit + quad),16.18935683648805,7.839536442242705,2.06509108743382,0.03891438256218558,959
Matching (genetic),16.189356836487875,11.157303822062882,1.4510097685494965,0.1492427042447049,959
SVA,30.500375450466404,7.190109048968805,4.241990662831563,2.6421719388370593e-5,959
RFA,6.614601286003944,1.8711359561625964,3.535072512619256,4.4569905276969755e-4,959
OLS,578.4844660790015,138.4270326256096,4.178984805977698,3.458641222166236e-5,960
OLS + control,94.87356413849463,21.580186991524826,4.396327250350253,1.3472906860191447e-5,960
OLS + interaction,72.71837862059044,26.81662521393789,2.711690156403245,0.006926447366152076,960
OLS + quadradic,6.469365264084951,1.2283138984518525,5.266866451840069,2.0718770419455402e-7,960
Matching (logit),88.53361818239689,32.09910017746365,2.758133956806527,0.00581323703151622,960
Matching (logit + quad),88.57153893235535,32.0971317949349,2.7594845389372895,0.005789262648086953,960
Matching (genetic),88.57153893235476,45.55806345626003,1.9441462655099828,0.05381381810499884,960
SVA,21.848088560910888,7.122783769522441,3.0673524941745813,0.00227715260572995,960
RFA,4.658332548684163,1.4374462965594144,3.2407002333472,0.0012721384008269302,960
OLS,719.6650621930472,138.22489929793392,5.20647919331712,2.820285286258328e-7,961
OLS + control,82.11336967415816,18.370112243239323,4.469943818899528,9.700102082165338e-6,961
OLS + interaction,50.92572598403335,23.24765985831135,2.1905742898172487,0.028947310626430047,961
OLS + quadradic,4.28015426637218,1.2532236818211828,3.4153155007031675,6.893499459126771e-4,961
Matching (logit),3.618722418481603,3.7472210080013513,0.9657082970966036,0.334190166543626,961
Matching (logit + quad),3.510861085890182,3.743694829252529,0.9378064308172163,0.3483438956568567,961
Matching (genetic),3.510861085889279,5.271248033684323,0.6660398189298206,0.5066430893257614,961
SVA,18.041166987089,7.112056901556695,2.5367017217114967,0.011494442692796718,961
RFA,8.477314772865208,2.3556300167345707,3.598746285554919,3.5172712982434727e-4,961
OLS,609.7749709633763,156.45263906767906,3.897505178545418,1.104861652973287e-4,962
OLS + control,105.01578376000845,27.146473283497272,3.86848717560115,1.24088248477804e-4,962
OLS + interaction,90.26504290512838,35.44266974142954,2.5467901702567297,0.01117287901660302,962
OLS + quadradic,3.200788720759775,1.1972863741376398,2.6733693708534707,0.007756881382812302,962
Matching (logit),41.54316754657861,17.607949742089456,2.359341556233274,0.0183073968854085,962
Matching (logit + quad),41.52551276039311,17.60916402229684,2.358176271617053,0.018364970117582553,962
Matching (genetic),41.52551276039268,25.096576618209777,1.6546285731362365,0.10085054758897276,962
SVA,30.051420654162015,8.424174464511886,3.5672837475954693,3.955582868919469e-4,962
RFA,2.8725388160059224,1.8689092686934172,1.537013521268562,0.12492508494052962,962
OLS,572.0761751375906,169.89490204753673,3.367235674779242,8.180173239834158e-4,963
OLS + control,126.09647682990006,30.564905804550236,4.125531340951422,4.33610306115732e-5,963
OLS + interaction,106.18424870556093,36.273396405532594,2.9273313013877353,0.003575874519740118,963
OLS + quadradic,4.567216471023069,1.386192847321369,3.2947915435060855,0.0010554007341654428,963
Matching (logit),84.36812114881921,45.73605771087443,1.8446741011689654,0.06508496049482215,963
Matching (logit + quad),84.4757694069408,45.7341049797905,1.8471066492778179,0.0647316849991255,963
Matching (genetic),84.47576940694093,65.30051219074555,1.2936463524234487,0.19849743835719866,963
SVA,20.695933488164187,8.725453272057967,2.3719035381737696,0.01807591474965046,963
RFA,4.586553191835248,3.4190793843265275,1.3414585261929164,0.18038303033067837,963
OLS,398.5489455273048,128.02410682124653,3.113077336940754,0.001957953193481285,964
OLS + control,65.4729335321308,17.035399551531505,3.8433459299899244,1.3710921162926742e-4,964
OLS + interaction,59.34406568046262,19.401903475714196,3.0586723490684786,0.0023433890395671217,964
OLS + quadradic,4.1025643728973735,1.1453362622285201,3.5819737034387376,3.7463133887383546e-4,964
Matching (logit),21.344275447436555,12.622818759260268,1.6909278232152474,0.09085058856942947,964
Matching (logit + quad),21.34345593041258,12.624800683805802,1.6905974569396927,0.09091371070239136,964
Matching (genetic),21.183431342434965,18.04050633752943,1.1742148998538555,0.24321361157608865,964
SVA,30.80010407413986,8.782532074449781,3.506973138617255,4.942383808490171e-4,964
RFA,4.085922894956987,2.402315432406335,1.7008269771069269,0.08959975596639276,964
OLS,717.5518258125699,147.16559253828544,4.87581243303116,1.4597322043960204e-6,965
OLS + control,90.01400726260867,19.53359419728175,4.608164086624407,5.170123112587022e-6,965
OLS + interaction,52.23730196032778,25.620906528753547,2.038854554256442,0.04199421781381473,965
OLS + quadradic,5.05346395438087,1.2222072357396965,4.1347030246654075,4.1733844630121596e-5,965
Matching (logit),38.67542196569509,31.156740960495565,1.2413179547479838,0.2144883144719636,965
Matching (logit + quad),36.09941206021017,31.168745807424244,1.158192642182332,0.24678543029142816,965
Matching (genetic),36.09941206021019,44.53002361491181,0.810675789718682,0.4192410545970321,965
SVA,27.112580617454597,11.000266548788316,2.4647203317487847,0.014048489884862165,965
RFA,15.075595676455741,6.944733072406369,2.1707955538789347,0.030418306106402723,965
OLS,399.4863730266298,161.08495445807273,2.479973218917899,0.013468775983566503,966
OLS + control,109.68432765752314,29.597615780942903,3.7058501086478017,2.3435310900664282e-4,966
OLS + interaction,99.82310280914504,33.05578800143431,3.0198373369533247,0.0026594712755067702,966
OLS + quadradic,3.277178750341807,1.5184043342543159,2.1583043965369213,0.031383314894836534,966
Matching (logit),55.56954876115496,38.010763159247624,1.461942464252667,0.14375697712469832,966
Matching (logit + quad),55.61698409414234,38.00995089554951,1.4632216770544262,0.14340673113426441,966
Matching (genetic),55.61698409414263,54.257210670772125,1.0250616168166382,0.3073137302898382,966
SVA,8.219369681384212,7.702257010495275,1.0671378104085993,0.28642665426401076,966
RFA,3.129100379032261,3.125212560312759,1.0012440173730495,0.3171950953184354,966
OLS,583.2909374901297,138.62341539267948,4.207737457902315,3.059995280955741e-5,967
OLS + control,88.98914188657838,22.219533606975965,4.004995940087585,7.149887206093041e-5,967
OLS + interaction,74.94857542657718,30.333403321374565,2.470826455987032,0.013815167020620439,967
OLS + quadradic,5.651106119117551,1.0981757187694565,5.145903358207381,3.8426772508348504e-7,967
Matching (logit),23.126713000516858,8.239485586702756,2.80681515334401,0.005003394336771851,967
Matching (logit + quad),23.351435261773958,8.240729122515766,2.8336613077078217,0.0046018076269004555,967
Matching (genetic),23.35143526177414,11.714502519495962,1.99337831230232,0.048507558954785014,967
SVA,10.944415123397214,10.541642932763027,1.0382077246595391,0.2996771748818043,967
RFA,5.680657407463781,5.927365310693132,0.9583781511181227,0.3383371458825537,967
OLS,660.2836775148094,136.96943449105154,4.820664405663052,1.9033739795460578e-6,968
OLS + control,64.8822690449382,19.789331033693227,3.2786489313089935,0.001116134086445318,968
OLS + interaction,38.332141477262766,27.28906901690868,1.404670179606041,0.1607452980668409,968
OLS + quadradic,5.037502412226279,1.2521750762751054,4.023001661406275,6.642351680717119e-5,968
Matching (logit),1.9575592789162093,2.720520241042404,0.7195532859428916,0.471800082756798,968
Matching (logit + quad),1.4837589666713102,2.7272618953075907,0.544047115249255,0.5864090512582152,968
Matching (genetic),2.1002747285418133,3.8738967527947663,0.5421607395774296,0.5890780586736711,968
SVA,21.87385465286363,7.358538953474994,2.9725812136299052,0.0030960462068090728,968
RFA,3.899603091379751,2.547958583406705,1.5304813495696041,0.12653256999735746,968
OLS,831.761346652893,140.92170457935293,5.902294108176421,6.6349647753901235e-9,969
OLS + control,116.81314006941061,23.896447284698898,4.888305725019094,1.3748849371453632e-6,969
OLS + interaction,92.40304867075982,35.760035997161665,2.5839752699939678,0.01005169801507332,969
OLS + quadradic,4.443676930128663,1.1298206838196523,3.933081588757659,9.5811450939125e-5,969
Matching (logit),31.100963225913624,14.016393129502761,2.218899180306949,0.026493584302441375,969
Matching (logit + quad),31.25479599771696,14.01606428750784,2.229926701005043,0.025752309436967456,969
Matching (genetic),30.98868270847656,20.040379586772158,1.5463121631154597,0.12528566667685426,969
SVA,18.525619758505364,8.986166902856674,2.061570852041055,0.03976701696666602,969
RFA,4.292795020383594,1.575866326682761,2.724085760129184,0.006674583414037252,969
OLS,696.9794016693463,160.11387470959184,4.353023140146347,1.6304075421290576e-5,970
OLS + control,132.4261714574451,30.18922612780381,4.386537465280789,1.4069729384615506e-5,970
OLS + interaction,124.57337509993786,43.58262550426618,2.858326538582301,0.004437972156496633,970
OLS + quadradic,5.683374961041019,1.4276681920016123,3.980879445855582,7.892684828478954e-5,970
Matching (logit),23.57940896018536,14.029549526103477,1.6806960848110875,0.09282196147681161,970
Matching (logit + quad),23.38032463434397,14.031553008662497,1.666267776625291,0.09566009180960934,970
Matching (genetic),23.117788972473416,20.104770860684926,1.1498658270052944,0.2536682037781467,970
SVA,24.033538060601032,8.51521348910651,2.8224234297057937,0.004956857038716446,970
RFA,5.163096880483785,2.3819871620821904,2.1675586513113343,0.030665397602108718,970
OLS,517.4906045377982,117.95071862717663,4.387345923457264,1.4013998782137599e-5,971
OLS + control,41.980425379382176,15.340579943141007,2.7365605169413576,0.006430813027712522,971
OLS + interaction,26.669162731261697,18.620448827255522,1.4322513371549315,0.1527017930520015,971
OLS + quadradic,4.9065865450339885,1.0325254705541904,4.752024705405535,2.641750482662014e-6,971
Matching (logit),8.035715928194543,2.3183658166206165,3.4661121513203925,5.280429685694269e-4,971
Matching (logit + quad),8.063229520012396,2.3296809745802727,3.4610874226953365,5.379980707313212e-4,971
Matching (genetic),7.35046446598849,3.295182624564499,2.230669830313259,0.02791499493780361,971
SVA,31.217596019168084,8.36236693066377,3.7331052652924144,2.109570030347937e-4,971
RFA,7.283143882682006,3.1345609739698204,2.3234972754280605,0.020554174001004368,971
OLS,570.4451695864595,131.20728303998672,4.347663912929367,1.6692477131738242e-5,972
OLS + control,67.5259607012997,20.874277240038907,3.2348885628374378,0.0012979319984099485,972
OLS + interaction,54.595139665156346,29.841446309284528,1.8295071592481842,0.06792378720276451,972
OLS + quadradic,3.2867053334578573,1.267123738977613,2.5938313933805364,0.00977189260170098,972
Matching (logit),1.7737893286958597,3.9636108100778285,0.44751854147381087,0.6545007035171003,972
Matching (logit + quad),1.46970836844031,3.9745676065743547,0.3697781781367254,0.7115477759050021,972
Matching (genetic),1.6676527434920887,5.632394454834123,0.29608237790604136,0.7678273120058512,972
SVA,6.0091913417705,10.117719536556658,0.5939274477868751,0.5528303237264186,972
RFA,-0.8548879320052659,4.228073703534534,-0.20219324258482227,0.8398482269340232,972
OLS,594.8792511825329,154.75708959894732,3.8439547598378936,1.3674629874851652e-4,973
OLS + control,101.57176328377939,21.85897075691262,4.646685537637156,4.32608083306204e-6,973
OLS + interaction,72.99443167907891,25.904744917337776,2.8178016001317387,0.005028395557554104,973
OLS + quadradic,5.561502126951475,1.1718363304543777,4.745971755966135,2.718451867086794e-6,973
Matching (logit),29.081736823040497,17.244153870602318,1.6864693415093441,0.09170543538718456,973
Matching (logit + quad),28.875613227577418,17.249034409833104,1.6740422994991757,0.09412228643621223,973
Matching (genetic),28.875613227577176,24.621669301103722,1.1727723605760054,0.24320990124826017,973
SVA,10.619279658041087,6.8540955607416105,1.549333469884112,0.12193681223748129,973
RFA,5.814131258362204,2.413737648681336,2.40876686061493,0.0163686446605486,973
OLS,529.1544454764722,124.85823867141771,4.23804188740014,2.687407959849568e-5,974
OLS + control,58.89013771281571,16.94793023259619,3.4747687124384954,5.560258303350066e-4,974
OLS + interaction,37.83906416841385,20.283919254013902,1.8654710509620092,0.06270556095434145,974
OLS + quadradic,6.473078378414504,1.148773630962096,5.634772773286337,2.9426575502040087e-8,974
Matching (logit),16.321624501463127,5.966906510419718,2.735357839604403,0.006231249540991857,974
Matching (logit + quad),16.591307892754074,5.960330155248003,2.7836222928264496,0.005375559320920354,974
Matching (genetic),16.013749924779457,8.517666111851455,1.8800631199311717,0.06276929288106306,974
SVA,16.679213334172097,7.1935129366597526,2.318646463978829,0.02081819029778217,974
RFA,4.587823484832983,2.412937190448111,1.901343931783392,0.05783389085337316,974
OLS,707.2756968287399,141.47422283524782,4.999325549590682,7.983052719326154e-7,975
OLS + control,113.06343232813089,22.424585693972045,5.041940746246361,6.467699089799796e-7,975
OLS + interaction,103.27093870491906,27.357926291206454,3.77480871926002,1.7951378813944828e-4,975
OLS + quadradic,4.223187291520855,1.2162126646528346,3.4724085797333437,5.60912883749317e-4,975
Matching (logit),2.6381472621382795,8.94779342161341,0.2948377480157097,0.768117828765312,975
Matching (logit + quad),1.994402870998874,8.95366654412253,0.22274705688119054,0.8237323751969156,975
Matching (genetic),1.7778205185988725,12.762099449078388,0.13930470654083935,0.8894762160414333,975
SVA,7.058374679682468,12.428485782488346,0.5679191176794579,0.570345844197896,975
RFA,-2.233281889079621,5.535145010539361,-0.4034730589401493,0.6867734280115394,975
OLS,399.3371711567096,138.75430845306192,2.8780163701496746,0.004173789620903683,976
OLS + control,98.8245671826692,18.297796184330394,5.400899987469484,1.0296466781730624e-7,976
OLS + interaction,97.35419801254477,19.866493276424162,4.900421863987256,1.2971919316246515e-6,976
OLS + quadradic,6.815493545564447,1.3387501439203497,5.0909376753500775,5.067754895750676e-7,976
Matching (logit),12.340536011661111,4.595448497862019,2.6853822901948323,0.007244688854738827,976
Matching (logit + quad),12.392412277769765,4.596482935398091,2.696064023720015,0.007016417933738101,976
Matching (genetic),12.274322056848574,6.571392195160844,1.8678419568211666,0.06483448274426615,976
SVA,10.322573284839113,13.401140435184981,0.7702757339768618,0.441501592518756,976
RFA,-0.962269323592615,6.691223817265362,-0.1438106615279662,0.8857081578906457,976
OLS,402.62608746479964,135.1737472385048,2.978581978306731,0.0030371132590434682,977
OLS + control,66.08408373751344,20.529686516489683,3.2189524026308893,0.0013706846196844958,977
OLS + interaction,57.70781501461048,24.559971540851077,2.3496694578258754,0.01918120651815775,977
OLS + quadradic,3.986687581870381,1.0484338741995711,3.8025169540749775,1.6107906297639825e-4,977
Matching (logit),17.29835285218418,8.6690062592552,1.995425119657299,0.04599653350382351,977
Matching (logit + quad),17.422363447453048,8.667545688082196,2.0100688331425416,0.04442390416932595,977
Matching (genetic),17.42236344745251,12.358751862243162,1.4097186869394984,0.16136912947499218,977
SVA,23.94924845431987,7.222617658054369,3.3158682333977136,9.802676081737984e-4,977
